City_ID,City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
592,592,Gorin,RU,1667870290,51.1983,136.6669,30.61,55,100,3.4,overcast clouds
593,593,Mentougou,CN,1667870290,39.9392,116.0917,43.74,23,0,1.39,clear sky
594,594,Tommot,RU,1667870291,58.9564,126.2925,8.15,95,100,1.81,overcast clouds
595,595,Lālmohan,BD,1667870291,22.3384,90.7419,72.21,78,0,5.46,clear sky
596,596,Samarinda,ID,1667870292,-0.5,117.15,83.21,67,100,3.58,overcast clouds
597,597,Tupik,RU,1667870293,54.4253,119.9327,19.92,85,100,2.28,overcast clouds
598,598,Macas,EC,1667870294,-2.3167,-78.1167,68.29,94,80,1.81,broken clouds
599,599,Nuuk,GL,1667870294,64.1835,-51.7216,18.21,73,20,12.66,few clouds
600,600,Nishihara,JP,1667870294,26.1842,127.7558,78.08,74,100,12.66,overcast clouds
601,601,Buchanan,LR,1667870295,5.8808,-10.0467,77.18,87,100,4.41,moderate rain
602,602,Severnoye,RU,1667870295,56.3491,78.3619,19.99,99,62,1.01,broken clouds
603,603,Palaia Fokaia,GR,1667870296,37.72,23.9463,61.92,75,0,12.21,clear sky
604,604,Soubre,CI,1667870297,5.7856,-6.6083,72.1,99,72,2.55,broken clouds
605,605,Bubaque,GW,1667870327,11.2833,-15.8333,83.77,64,99,12.57,overcast clouds
606,606,Hay River,CA,1667870063,60.8156,-115.7999,-1.03,94,34,6.46,scattered clouds
607,607,Kombissiri,BF,1667870328,12.0656,-1.3375,69.78,16,21,6.93,few clouds
608,608,Lázaro Cárdenas,MX,1667870328,17.9583,-102.2,78.76,83,1,6.15,clear sky
609,609,Auki,SB,1667870329,-8.7676,160.7034,83.93,72,20,6.4,few clouds
610,610,Safi,MA,1667870329,32.2994,-9.2372,64.11,82,84,3.44,broken clouds
611,611,Cubará,CO,1667870330,7.0008,-72.1085,72.93,96,99,2.71,overcast clouds
612,612,Pavlogradka,RU,1667870330,54.2024,73.5592,26.6,92,77,2.73,broken clouds
613,613,Forbes,AU,1667870331,-33.3833,148.0167,72.34,52,6,6.78,clear sky
614,614,La Palma,US,1667870331,33.8464,-118.0467,63.81,92,100,10.36,overcast clouds
615,615,Neutraubling,DE,1667870331,48.9833,12.2,48.79,94,52,4.07,broken clouds
616,616,Ciudad General Terán,MX,1667870332,25.2667,-99.6833,78.49,68,100,13.91,overcast clouds
617,617,Yueyang,CN,1667870332,29.3333,113.0919,67.95,47,2,2.37,clear sky
618,618,Pangnirtung,CA,1667870333,66.1451,-65.7125,5.43,61,55,6.15,broken clouds
619,619,Roebourne,AU,1667870333,-20.7833,117.1333,75.52,41,0,13.69,clear sky
620,620,Amazar,RU,1667870334,53.858,120.875,19.89,82,100,2.37,overcast clouds
621,621,Nālūt,LY,1667870334,30.3333,10.85,56.59,47,0,6.82,clear sky
622,622,Zanjān,IR,1667870335,36.6736,48.4787,39.27,84,100,5.53,overcast clouds
623,623,Laurel,US,1667870105,39.0993,-76.8483,67.21,55,0,5.75,clear sky
624,624,Gijang,KR,1667870336,35.2442,129.2139,56.93,36,0,1.88,clear sky
625,625,Vanino,RU,1667870336,49.0869,140.2543,38.05,46,23,7.34,few clouds
626,626,Mocuba,MZ,1667870336,-16.8392,36.9856,71.51,91,8,2.24,clear sky
627,627,Aksu,CN,1667870337,41.1231,80.2644,41.99,42,66,1.23,broken clouds
628,628,São Filipe,CV,1667870337,14.8961,-24.4956,77.99,66,100,4.18,overcast clouds
629,629,Khātra,IN,1667870338,22.9833,86.85,68.25,72,1,4.79,clear sky
630,630,Roald,NO,1667870093,62.5833,6.1333,47.75,81,16,8.05,few clouds
631,631,Slavyanka,RU,1667870339,42.8633,131.3847,42.84,48,0,4.18,clear sky
632,632,Santa Rosa,PH,1667870189,14.3122,121.1114,84.18,83,99,9.51,light rain
633,633,Egvekinot,RU,1667870339,66.3167,-179.1667,19.4,87,100,15.95,overcast clouds
634,634,Nizhneudinsk,RU,1667870340,54.9076,99.0276,22.35,86,100,3.42,overcast clouds
635,635,Lüshunkou,CN,1667870340,38.8,121.2667,55.62,83,0,2.64,clear sky
636,636,Hualmay,PE,1667870341,-11.0964,-77.6139,64.36,82,16,6.4,few clouds
637,637,Pakenham,AU,1667870341,-38.0667,145.4833,82.15,53,0,4.61,clear sky
638,638,Champerico,GT,1667870342,14.3,-91.9167,80.08,79,100,3.09,moderate rain
639,639,Dolgoprudnyy,RU,1667870342,55.9041,37.5606,37.47,93,100,8.95,light intensity drizzle
640,640,Jacmel,HT,1667870343,18.2342,-72.5347,80.44,83,2,0.81,clear sky
641,641,Norrtälje,SE,1667870343,59.758,18.705,48.02,88,100,11.23,light rain
642,642,Asău,RO,1667870344,46.4333,26.4,40.28,83,100,3.44,overcast clouds
643,643,Morant Bay,JM,1667870345,17.8815,-76.4093,80.22,77,18,1.3,few clouds
644,644,Shache,CN,1667870345,38.4167,77.2406,41.86,40,100,2.98,overcast clouds
645,645,Janaúba,BR,1667870346,-15.8025,-43.3089,75.11,51,100,8.66,overcast clouds
646,646,Banjar,ID,1667870346,-8.19,114.9675,85.33,67,100,0.74,overcast clouds
647,647,Anarcs,HU,1667870347,48.1764,22.1117,45.25,93,14,3.36,few clouds
648,648,Vogar,IS,1667870347,63.9832,-22.3874,44.64,93,75,14.97,moderate rain
649,649,Walvis Bay,,1667870347,-22.9575,14.5053,61.09,94,28,4.61,scattered clouds
650,650,Piteå,SE,1667870348,65.3172,21.4794,26.69,82,4,4.52,clear sky
651,651,Vagay,RU,1667870348,57.9375,69.0217,27.79,80,99,7.61,overcast clouds
652,652,Añisoc,GQ,1667870349,1.8658,10.7689,69.01,99,100,0.72,light rain
653,653,Jijiga,ET,1667870349,9.35,42.8,61.99,61,6,1.72,clear sky
654,654,Lethem,GY,1667870380,3.3803,-59.7968,75.78,91,99,4.94,overcast clouds
655,655,Luancheng,CN,1667870381,37.8792,114.6517,44.76,31,0,2.15,clear sky
656,656,Imeni Babushkina,RU,1667870381,59.7573,43.1285,33.76,91,100,8.9,overcast clouds
657,657,Valky,UA,1667870382,49.8387,35.6207,32.41,85,5,5.46,clear sky
658,658,Uyemskiy,RU,1667870382,64.4743,40.8524,39.25,100,100,4.47,overcast clouds
659,659,Yingkou,CN,1667870382,40.6648,122.2283,50.47,37,1,8.9,clear sky
660,660,Rochegda,RU,1667870383,62.8,43.25,36.55,97,100,6.64,overcast clouds
661,661,Aswān,EG,1667870383,24.0934,32.907,66.83,34,0,8.34,clear sky
662,662,Lianran,CN,1667870384,24.9227,102.485,52.34,72,0,2.26,clear sky
663,663,Marfino,RU,1667870384,55.7028,37.3822,37.54,92,100,8.95,light intensity drizzle
664,664,Inírida,CO,1667870385,3.8653,-67.9239,74.48,92,95,2.24,moderate rain
665,665,Vangaindrano,MG,1667870385,-23.35,47.6,70.21,93,100,6.26,overcast clouds
666,666,Kitzingen,DE,1667870386,49.7333,10.1667,49.62,89,15,5.75,few clouds
667,667,Atamanskaya,RU,1667870386,46.1773,39.6358,35.91,77,100,13.87,overcast clouds
668,668,Ahipara,NZ,1667870387,-35.1667,173.1667,61.18,91,90,14.52,overcast clouds
669,669,Harper,LR,1667870387,4.375,-7.7169,78.49,83,100,6.11,overcast clouds
670,670,Riyadh,SA,1667870388,24.6877,46.7219,66.34,61,0,3.51,clear sky
671,671,Rabo De Peixe,PT,1667870388,37.8,-25.5833,60.31,97,20,5.75,few clouds
672,672,Santiago De Compostela,ES,1667870389,42.8805,-8.5457,56.98,93,75,11.5,light intensity shower rain
673,673,Caohe,CN,1667870389,30.2297,115.4335,66.49,42,5,3.47,clear sky
674,674,Braniewo,PL,1667870390,54.3797,19.8196,49.01,88,100,15.7,overcast clouds
675,675,Ulkan,RU,1667870390,57.243,107.3223,23.05,83,100,12.39,overcast clouds
676,676,Golden,US,1667870325,39.7555,-105.2211,53.2,58,40,5.75,scattered clouds
677,677,Manta,EC,1667870391,-0.95,-80.7333,71.38,83,40,8.05,scattered clouds
678,678,Paka,MY,1667870391,4.6374,103.4368,78.39,94,40,0.0,scattered clouds
679,679,Ouallam,NE,1667870392,14.3188,2.0866,76.5,13,9,10.98,clear sky
680,680,College,US,1667870393,64.8569,-147.8028,19.8,71,100,0.0,overcast clouds
681,681,Omsukchan,RU,1667870393,62.5333,155.8,10.51,93,100,4.29,overcast clouds
682,682,Pahrump,US,1667870364,36.2083,-115.9839,64.26,45,100,7.0,overcast clouds
683,683,Bambous Virieux,MU,1667870242,-20.3428,57.7575,73.65,83,40,6.91,scattered clouds
684,684,Qui Nhon,VN,1667870304,13.7667,109.2333,75.69,81,100,11.59,overcast clouds
685,685,Stepnyak,KZ,1667870394,52.8339,70.7803,23.18,92,84,3.51,broken clouds
686,686,Zhuhai,CN,1667870395,22.2769,113.5678,69.58,94,40,16.11,scattered clouds
687,687,Conceição Da Barra,BR,1667870395,-18.5933,-39.7322,69.39,75,100,5.01,overcast clouds
688,688,Fairbanks,US,1667870396,64.8378,-147.7164,19.81,77,100,0.0,overcast clouds
689,689,Ribas Do Rio Pardo,BR,1667870396,-20.4431,-53.7592,66.74,44,7,6.31,clear sky
690,690,Gao,ML,1667870397,16.6362,1.637,72.0,15,26,12.44,scattered clouds
691,691,Ghanzi,BW,1667870397,-21.5667,21.7833,62.1,89,0,5.19,clear sky
692,692,Dabakala,CI,1667870398,8.3667,-4.4333,74.37,75,75,0.83,broken clouds
693,693,Kindu,CD,1667870398,-2.95,25.95,69.42,93,100,1.28,light rain
694,694,São João Da Barra,BR,1667870398,-21.6403,-41.0511,70.38,74,100,4.43,overcast clouds
695,695,Teahupoo,PF,1667870399,-17.8333,-149.2667,76.96,84,31,13.27,scattered clouds
696,696,Gambēla,ET,1667870400,8.25,34.5833,74.41,65,100,3.53,overcast clouds
697,697,Damietta,EG,1667870400,31.4165,31.8133,68.25,72,34,14.54,light rain
698,698,Tambopata,PE,1667870401,-12.7333,-69.1833,77.5,50,77,2.24,broken clouds
699,699,Chadiza,ZM,1667870431,-14.0678,32.4392,69.01,61,100,0.63,overcast clouds
700,700,Langxiang,CN,1667870432,46.95,128.8833,35.08,50,74,4.59,broken clouds
701,701,Birao,CF,1667870432,10.2849,22.7882,76.66,28,80,5.1,broken clouds
702,702,Kholodnyy,RU,1667870433,62.7167,147.95,-4.9,95,99,2.08,overcast clouds
703,703,Kununurra,AU,1667870433,-15.7667,128.7333,96.78,36,50,5.75,scattered clouds
704,704,Maple Creek,CA,1667870434,49.9168,-109.4848,16.21,86,100,5.75,overcast clouds
705,705,Charters Towers,AU,1667870434,-20.1,146.2667,84.79,36,0,9.86,clear sky
